measurement_key,float_key,measurement_time,lat,lon,pressure,temperature,salinity
337,1,2006-11-01 06:44:22.998673,-40.39,73.528,1100.2,4.174,34.345
338,1,2006-11-01 06:44:22.998673,-40.39,73.528,1150.4,3.888,34.358
339,1,2006-11-01 06:44:22.998673,-40.39,73.528,1200.0,3.664,34.382
340,1,2006-11-01 06:44:22.998673,-40.39,73.528,1249.8,3.562,34.395
341,1,2006-11-01 06:44:22.998673,-40.39,73.528,1298.4,3.459,34.414
342,1,2006-11-01 06:44:22.998673,-40.39,73.528,1350.5,3.33,34.44
343,1,2006-11-01 06:44:22.998673,-40.39,73.528,1400.2,3.218,34.459
344,1,2006-11-01 06:44:22.998673,-40.39,73.528,1450.0,3.123,34.481
345,1,2006-11-01 06:44:22.998673,-40.39,73.528,1499.9,3.04,34.509
346,1,2006-11-01 06:44:22.998673,-40.39,73.528,1549.8,2.956,34.535
347,1,2006-11-01 06:44:22.998673,-40.39,73.528,1600.2,2.895,34.552
348,1,2006-11-01 06:44:22.998673,-40.39,73.528,1649.8,2.816,34.578
349,1,2006-11-01 06:44:22.998673,-40.39,73.528,1700.4,2.765,34.596
350,1,2006-11-01 06:44:22.998673,-40.39,73.528,1750.0,2.704,34.617
351,1,2006-11-01 06:44:22.998673,-40.39,73.528,1800.5,2.659,34.635
352,1,2006-11-01 06:44:22.998673,-40.39,73.528,1850.1,2.629,34.648
353,1,2006-11-01 06:44:22.998673,-40.39,73.528,1899.5,2.602,34.658
354,1,2006-11-01 06:44:22.998673,-40.39,73.528,1949.5,2.571,34.67
355,1,2006-11-01 06:44:22.998673,-40.39,73.528,1999.8,2.529,34.687
356,1,2006-11-01 06:44:22.998673,-40.39,73.528,6.5,12.962,35.154
357,1,2006-11-01 06:44:22.998673,-40.39,73.528,10.3,12.961,35.154
358,1,2006-11-01 06:44:22.998673,-40.39,73.528,20.1,12.822,35.166
359,1,2006-11-01 06:44:22.998673,-40.39,73.528,30.5,12.782,35.165
360,1,2006-11-01 06:44:22.998673,-40.39,73.528,39.7,12.741,35.166
361,1,2006-11-01 06:44:22.998673,-40.39,73.528,50.4,12.727,35.167
362,1,2006-11-01 06:44:22.998673,-40.39,73.528,60.4,12.716,35.17
363,1,2006-11-01 06:44:22.998673,-40.39,73.528,70.5,12.708,35.171
364,1,2006-11-01 06:44:22.998673,-40.39,73.528,80.4,12.674,35.17
365,1,2006-11-01 06:44:22.998673,-40.39,73.528,90.1,12.629,35.174
366,1,2006-11-01 06:44:22.998673,-40.39,73.528,100.0,12.605,35.182
367,1,2006-11-01 06:44:22.998673,-40.39,73.528,110.0,12.576,35.184
368,1,2006-11-01 06:44:22.998673,-40.39,73.528,120.4,12.551,35.185
369,1,2006-11-01 06:44:22.998673,-40.39,73.528,130.2,12.535,35.184
370,1,2006-11-01 06:44:22.998673,-40.39,73.528,140.4,12.525,35.182
371,1,2006-11-01 06:44:22.998673,-40.39,73.528,150.5,12.469,35.175
372,1,2006-11-01 06:44:22.998673,-40.39,73.528,159.8,12.468,35.178
373,1,2006-11-01 06:44:22.998673,-40.39,73.528,169.7,12.461,35.178
374,1,2006-11-01 06:44:22.998673,-40.39,73.528,180.3,12.443,35.175
375,1,2006-11-01 06:44:22.998673,-40.39,73.528,190.1,12.403,35.167
376,1,2006-11-01 06:44:22.998673,-40.39,73.528,200.2,12.349,35.155
377,1,2006-11-01 06:44:22.998673,-40.39,73.528,210.2,12.341,35.155
378,1,2006-11-01 06:44:22.998673,-40.39,73.528,220.3,12.294,35.144
379,1,2006-11-01 06:44:22.998673,-40.39,73.528,229.2,12.202,35.124
380,1,2006-11-01 06:44:22.998673,-40.39,73.528,240.4,12.15,35.113
381,1,2006-11-01 06:44:22.998673,-40.39,73.528,250.4,12.102,35.104
382,1,2006-11-01 06:44:22.998673,-40.39,73.528,259.5,12.081,35.1
383,1,2006-11-01 06:44:22.998673,-40.39,73.528,269.8,12.061,35.098
384,1,2006-11-01 06:44:22.998673,-40.39,73.528,279.9,11.992,35.083
385,1,2006-11-01 06:44:22.998673,-40.39,73.528,290.1,11.99,35.082
386,1,2006-11-01 06:44:22.998673,-40.39,73.528,299.6,11.912,35.066
387,1,2006-11-01 06:44:22.998673,-40.39,73.528,309.6,11.805,35.043
388,1,2006-11-01 06:44:22.998673,-40.39,73.528,319.7,11.767,35.033
389,1,2006-11-01 06:44:22.998673,-40.39,73.528,329.9,11.664,35.01
390,1,2006-11-01 06:44:22.998673,-40.39,73.528,339.5,11.583,34.996
391,1,2006-11-01 06:44:22.998673,-40.39,73.528,349.8,11.439,34.964
392,1,2006-11-01 06:44:22.998673,-40.39,73.528,360.2,11.36,34.945
393,1,2006-11-01 06:44:22.998673,-40.39,73.528,380.6,10.932,34.855
394,1,2006-11-01 06:44:22.998673,-40.39,73.528,400.0,11.008,34.878
395,1,2006-11-01 06:44:22.998673,-40.39,73.528,450.0,10.377,34.775
396,1,2006-11-01 06:44:22.998673,-40.39,73.528,500.3,10.235,34.792
397,1,2006-11-01 06:44:22.998673,-40.39,73.528,550.1,9.794,34.747
398,1,2006-11-01 06:44:22.998673,-40.39,73.528,600.4,9.276,34.695
399,1,2006-11-01 06:44:22.998673,-40.39,73.528,650.3,8.813,34.649
400,1,2006-11-01 06:44:22.998673,-40.39,73.528,700.1,8.139,34.587
401,1,2006-11-01 06:44:22.998673,-40.39,73.528,749.6,7.474,34.523
402,1,2006-11-01 06:44:22.998673,-40.39,73.528,800.3,6.83,34.466
403,1,2006-11-01 06:44:22.998673,-40.39,73.528,850.3,6.241,34.409
404,1,2006-11-01 06:44:22.998673,-40.39,73.528,900.1,5.517,34.352
405,1,2006-11-01 06:44:22.998673,-40.39,73.528,950.3,5.224,34.364
406,1,2006-11-01 06:44:22.998673,-40.39,73.528,1000.4,4.8,34.345
407,1,2006-11-01 06:44:22.998673,-40.39,73.528,1050.0,4.459,34.341
408,1,2006-11-01 06:44:22.998673,-40.39,73.528,1100.2,4.174,34.345
409,1,2006-11-01 06:44:22.998673,-40.39,73.528,1150.4,3.888,34.358
410,1,2006-11-01 06:44:22.998673,-40.39,73.528,1200.0,3.664,34.382
411,1,2006-11-01 06:44:22.998673,-40.39,73.528,1249.8,3.562,34.395
412,1,2006-11-01 06:44:22.998673,-40.39,73.528,1298.4,3.459,34.414
413,1,2006-11-01 06:44:22.998673,-40.39,73.528,1350.5,3.33,34.44
414,1,2006-11-01 06:44:22.998673,-40.39,73.528,1400.2,3.218,34.459
415,1,2006-11-01 06:44:22.998673,-40.39,73.528,1450.0,3.123,34.481
416,1,2006-11-01 06:44:22.998673,-40.39,73.528,1499.9,3.04,34.509
417,1,2006-11-01 06:44:22.998673,-40.39,73.528,1549.8,2.956,34.535
418,1,2006-11-01 06:44:22.998673,-40.39,73.528,1600.2,2.895,34.552
419,1,2006-11-01 06:44:22.998673,-40.39,73.528,1649.8,2.816,34.578
420,1,2006-11-01 06:44:22.998673,-40.39,73.528,1700.4,2.765,34.596
421,1,2006-11-01 06:44:22.998673,-40.39,73.528,1750.0,2.704,34.617
422,1,2006-11-01 06:44:22.998673,-40.39,73.528,1800.5,2.659,34.635
423,1,2006-11-01 06:44:22.998673,-40.39,73.528,1850.1,2.629,34.648
424,1,2006-11-01 06:44:22.998673,-40.39,73.528,1899.5,2.602,34.658
425,1,2006-11-01 06:44:22.998673,-40.39,73.528,1949.5,2.571,34.67
426,1,2006-11-01 06:44:22.998673,-40.39,73.528,1999.8,2.529,34.687
427,1,2006-11-01 06:44:22.998673,-40.39,73.528,6.5,12.962,35.154
428,1,2006-11-01 06:44:22.998673,-40.39,73.528,10.3,12.961,35.154
429,1,2006-11-01 06:44:22.998673,-40.39,73.528,20.1,12.822,35.166
430,1,2006-11-01 06:44:22.998673,-40.39,73.528,30.5,12.782,35.165
431,1,2006-11-01 06:44:22.998673,-40.39,73.528,39.7,12.741,35.166
432,1,2006-11-01 06:44:22.998673,-40.39,73.528,50.4,12.727,35.167
433,1,2006-11-01 06:44:22.998673,-40.39,73.528,60.4,12.716,35.17
434,1,2006-11-01 06:44:22.998673,-40.39,73.528,70.5,12.708,35.171
435,1,2006-11-01 06:44:22.998673,-40.39,73.528,80.4,12.674,35.17
436,1,2006-11-01 06:44:22.998673,-40.39,73.528,90.1,12.629,35.174
437,1,2006-11-01 06:44:22.998673,-40.39,73.528,100.0,12.605,35.182
438,1,2006-11-01 06:44:22.998673,-40.39,73.528,110.0,12.576,35.184
439,1,2006-11-01 06:44:22.998673,-40.39,73.528,120.4,12.551,35.185
440,1,2006-11-01 06:44:22.998673,-40.39,73.528,130.2,12.535,35.184
441,1,2006-11-01 06:44:22.998673,-40.39,73.528,140.4,12.525,35.182
442,1,2006-11-01 06:44:22.998673,-40.39,73.528,150.5,12.469,35.175
443,1,2006-11-01 06:44:22.998673,-40.39,73.528,159.8,12.468,35.178
444,1,2006-11-01 06:44:22.998673,-40.39,73.528,169.7,12.461,35.178
445,1,2006-11-01 06:44:22.998673,-40.39,73.528,180.3,12.443,35.175
446,1,2006-11-01 06:44:22.998673,-40.39,73.528,190.1,12.403,35.167
447,1,2006-11-01 06:44:22.998673,-40.39,73.528,200.2,12.349,35.155
448,1,2006-11-01 06:44:22.998673,-40.39,73.528,210.2,12.341,35.155
449,1,2006-11-01 06:44:22.998673,-40.39,73.528,220.3,12.294,35.144
450,1,2006-11-01 06:44:22.998673,-40.39,73.528,229.2,12.202,35.124
451,1,2006-11-01 06:44:22.998673,-40.39,73.528,240.4,12.15,35.113
452,1,2006-11-01 06:44:22.998673,-40.39,73.528,250.4,12.102,35.104
453,1,2006-11-01 06:44:22.998673,-40.39,73.528,259.5,12.081,35.1
454,1,2006-11-01 06:44:22.998673,-40.39,73.528,269.8,12.061,35.098
455,1,2006-11-01 06:44:22.998673,-40.39,73.528,279.9,11.992,35.083
456,1,2006-11-01 06:44:22.998673,-40.39,73.528,290.1,11.99,35.082
457,1,2006-11-01 06:44:22.998673,-40.39,73.528,299.6,11.912,35.066
458,1,2006-11-01 06:44:22.998673,-40.39,73.528,309.6,11.805,35.043
459,1,2006-11-01 06:44:22.998673,-40.39,73.528,319.7,11.767,35.033
460,1,2006-11-01 06:44:22.998673,-40.39,73.528,329.9,11.664,35.01
461,1,2006-11-01 06:44:22.998673,-40.39,73.528,339.5,11.583,34.996
462,1,2006-11-01 06:44:22.998673,-40.39,73.528,349.8,11.439,34.964
463,1,2006-11-01 06:44:22.998673,-40.39,73.528,360.2,11.36,34.945
464,1,2006-11-01 06:44:22.998673,-40.39,73.528,380.6,10.932,34.855
465,1,2006-11-01 06:44:22.998673,-40.39,73.528,400.0,11.008,34.878
466,1,2006-11-01 06:44:22.998673,-40.39,73.528,450.0,10.377,34.775
467,1,2006-11-01 06:44:22.998673,-40.39,73.528,500.3,10.235,34.792
468,1,2006-11-01 06:44:22.998673,-40.39,73.528,550.1,9.794,34.747
469,1,2006-11-01 06:44:22.998673,-40.39,73.528,600.4,9.276,34.695
470,1,2006-11-01 06:44:22.998673,-40.39,73.528,650.3,8.813,34.649
471,1,2006-11-01 06:44:22.998673,-40.39,73.528,700.1,8.139,34.587
472,1,2006-11-01 06:44:22.998673,-40.39,73.528,749.6,7.474,34.523
473,1,2006-11-01 06:44:22.998673,-40.39,73.528,800.3,6.83,34.466
474,1,2006-11-01 06:44:22.998673,-40.39,73.528,850.3,6.241,34.409
475,1,2006-11-01 06:44:22.998673,-40.39,73.528,900.1,5.517,34.352
476,1,2006-11-01 06:44:22.998673,-40.39,73.528,950.3,5.224,34.364
477,1,2006-11-01 06:44:22.998673,-40.39,73.528,1000.4,4.8,34.345
478,1,2006-11-01 06:44:22.998673,-40.39,73.528,1050.0,4.459,34.341
479,1,2006-11-01 06:44:22.998673,-40.39,73.528,1100.2,4.174,34.345
480,1,2006-11-01 06:44:22.998673,-40.39,73.528,1150.4,3.888,34.358
481,1,2006-11-01 06:44:22.998673,-40.39,73.528,1200.0,3.664,34.382
482,1,2006-11-01 06:44:22.998673,-40.39,73.528,1249.8,3.562,34.395
483,1,2006-11-01 06:44:22.998673,-40.39,73.528,1298.4,3.459,34.414
484,1,2006-11-01 06:44:22.998673,-40.39,73.528,1350.5,3.33,34.44
485,1,2006-11-01 06:44:22.998673,-40.39,73.528,1400.2,3.218,34.459
486,1,2006-11-01 06:44:22.998673,-40.39,73.528,1450.0,3.123,34.481
487,1,2006-11-01 06:44:22.998673,-40.39,73.528,1499.9,3.04,34.509
488,1,2006-11-01 06:44:22.998673,-40.39,73.528,1549.8,2.956,34.535
489,1,2006-11-01 06:44:22.998673,-40.39,73.528,1600.2,2.895,34.552
490,1,2006-11-01 06:44:22.998673,-40.39,73.528,1649.8,2.816,34.578
491,1,2006-11-01 06:44:22.998673,-40.39,73.528,1700.4,2.765,34.596
492,1,2006-11-01 06:44:22.998673,-40.39,73.528,1750.0,2.704,34.617
493,1,2006-11-01 06:44:22.998673,-40.39,73.528,1800.5,2.659,34.635
494,1,2006-11-01 06:44:22.998673,-40.39,73.528,1850.1,2.629,34.648
495,1,2006-11-01 06:44:22.998673,-40.39,73.528,1899.5,2.602,34.658
496,1,2006-11-01 06:44:22.998673,-40.39,73.528,1949.5,2.571,34.67
497,1,2006-11-01 06:44:22.998673,-40.39,73.528,1999.8,2.529,34.687
498,1,2006-11-01 06:44:22.998673,-40.39,73.528,6.5,12.962,35.154
499,1,2006-11-01 06:44:22.998673,-40.39,73.528,10.3,12.961,35.154
500,1,2006-11-01 06:44:22.998673,-40.39,73.528,20.1,12.822,35.166
501,1,2006-11-01 06:44:22.998673,-40.39,73.528,30.5,12.782,35.165
502,1,2006-11-01 06:44:22.998673,-40.39,73.528,39.7,12.741,35.166
503,1,2006-11-01 06:44:22.998673,-40.39,73.528,50.4,12.727,35.167
504,1,2006-11-01 06:44:22.998673,-40.39,73.528,60.4,12.716,35.17
505,1,2006-11-01 06:44:22.998673,-40.39,73.528,70.5,12.708,35.171
506,1,2006-11-01 06:44:22.998673,-40.39,73.528,80.4,12.674,35.17
507,1,2006-11-01 06:44:22.998673,-40.39,73.528,90.1,12.629,35.174
508,1,2006-11-01 06:44:22.998673,-40.39,73.528,100.0,12.605,35.182
509,1,2006-11-01 06:44:22.998673,-40.39,73.528,110.0,12.576,35.184
510,1,2006-11-01 06:44:22.998673,-40.39,73.528,120.4,12.551,35.185
511,1,2006-11-01 06:44:22.998673,-40.39,73.528,130.2,12.535,35.184
512,1,2006-11-01 06:44:22.998673,-40.39,73.528,140.4,12.525,35.182
513,1,2006-11-01 06:44:22.998673,-40.39,73.528,150.5,12.469,35.175
514,1,2006-11-01 06:44:22.998673,-40.39,73.528,159.8,12.468,35.178
515,1,2006-11-01 06:44:22.998673,-40.39,73.528,169.7,12.461,35.178
516,1,2006-11-01 06:44:22.998673,-40.39,73.528,180.3,12.443,35.175
517,1,2006-11-01 06:44:22.998673,-40.39,73.528,190.1,12.403,35.167
518,1,2006-11-01 06:44:22.998673,-40.39,73.528,200.2,12.349,35.155
519,1,2006-11-01 06:44:22.998673,-40.39,73.528,210.2,12.341,35.155
520,1,2006-11-01 06:44:22.998673,-40.39,73.528,220.3,12.294,35.144
521,1,2006-11-01 06:44:22.998673,-40.39,73.528,229.2,12.202,35.124
522,1,2006-11-01 06:44:22.998673,-40.39,73.528,240.4,12.15,35.113
523,1,2006-11-01 06:44:22.998673,-40.39,73.528,250.4,12.102,35.104
524,1,2006-11-01 06:44:22.998673,-40.39,73.528,259.5,12.081,35.1
525,1,2006-11-01 06:44:22.998673,-40.39,73.528,269.8,12.061,35.098
526,1,2006-11-01 06:44:22.998673,-40.39,73.528,279.9,11.992,35.083
527,1,2006-11-01 06:44:22.998673,-40.39,73.528,290.1,11.99,35.082
528,1,2006-11-01 06:44:22.998673,-40.39,73.528,299.6,11.912,35.066
529,1,2006-11-01 06:44:22.998673,-40.39,73.528,309.6,11.805,35.043
530,1,2006-11-01 06:44:22.998673,-40.39,73.528,319.7,11.767,35.033
531,1,2006-11-01 06:44:22.998673,-40.39,73.528,329.9,11.664,35.01
532,1,2006-11-01 06:44:22.998673,-40.39,73.528,339.5,11.583,34.996
533,1,2006-11-01 06:44:22.998673,-40.39,73.528,349.8,11.439,34.964
534,1,2006-11-01 06:44:22.998673,-40.39,73.528,360.2,11.36,34.945
535,1,2006-11-01 06:44:22.998673,-40.39,73.528,380.6,10.932,34.855
536,1,2006-11-01 06:44:22.998673,-40.39,73.528,400.0,11.008,34.878
537,1,2006-11-01 06:44:22.998673,-40.39,73.528,450.0,10.377,34.775
538,1,2006-11-01 06:44:22.998673,-40.39,73.528,500.3,10.235,34.792
539,1,2006-11-01 06:44:22.998673,-40.39,73.528,550.1,9.794,34.747
540,1,2006-11-01 06:44:22.998673,-40.39,73.528,600.4,9.276,34.695
541,1,2006-11-01 06:44:22.998673,-40.39,73.528,650.3,8.813,34.649
542,1,2006-11-01 06:44:22.998673,-40.39,73.528,700.1,8.139,34.587
543,1,2006-11-01 06:44:22.998673,-40.39,73.528,749.6,7.474,34.523
544,1,2006-11-01 06:44:22.998673,-40.39,73.528,800.3,6.83,34.466
545,1,2006-11-01 06:44:22.998673,-40.39,73.528,850.3,6.241,34.409
546,1,2006-11-01 06:44:22.998673,-40.39,73.528,900.1,5.517,34.352
547,1,2006-11-01 06:44:22.998673,-40.39,73.528,950.3,5.224,34.364
548,1,2006-11-01 06:44:22.998673,-40.39,73.528,1000.4,4.8,34.345
549,1,2006-11-01 06:44:22.998673,-40.39,73.528,1050.0,4.459,34.341
550,1,2006-11-01 06:44:22.998673,-40.39,73.528,1100.2,4.174,34.345
551,1,2006-11-01 06:44:22.998673,-40.39,73.528,1150.4,3.888,34.358
552,1,2006-11-01 06:44:22.998673,-40.39,73.528,1200.0,3.664,34.382
553,1,2006-11-01 06:44:22.998673,-40.39,73.528,1249.8,3.562,34.395
554,1,2006-11-01 06:44:22.998673,-40.39,73.528,1298.4,3.459,34.414
555,1,2006-11-01 06:44:22.998673,-40.39,73.528,1350.5,3.33,34.44
556,1,2006-11-01 06:44:22.998673,-40.39,73.528,1400.2,3.218,34.459
557,1,2006-11-01 06:44:22.998673,-40.39,73.528,1450.0,3.123,34.481
558,1,2006-11-01 06:44:22.998673,-40.39,73.528,1499.9,3.04,34.509
559,1,2006-11-01 06:44:22.998673,-40.39,73.528,1549.8,2.956,34.535
560,1,2006-11-01 06:44:22.998673,-40.39,73.528,1600.2,2.895,34.552
561,1,2006-11-01 06:44:22.998673,-40.39,73.528,1649.8,2.816,34.578
562,1,2006-11-01 06:44:22.998673,-40.39,73.528,1700.4,2.765,34.596
563,1,2006-11-01 06:44:22.998673,-40.39,73.528,1750.0,2.704,34.617
564,1,2006-11-01 06:44:22.998673,-40.39,73.528,1800.5,2.659,34.635
565,1,2006-11-01 06:44:22.998673,-40.39,73.528,1850.1,2.629,34.648
566,1,2006-11-01 06:44:22.998673,-40.39,73.528,1899.5,2.602,34.658
567,1,2006-11-01 06:44:22.998673,-40.39,73.528,1949.5,2.571,34.67
568,1,2006-11-01 06:44:22.998673,-40.39,73.528,1999.8,2.529,34.687
569,1,2006-11-11 10:12:21.998856,-40.455,73.335,6.5,13.202,35.113
570,1,2006-11-11 10:12:21.998856,-40.455,73.335,10.5,13.207,35.114
571,1,2006-11-11 10:12:21.998856,-40.455,73.335,19.8,13.13,35.114
572,1,2006-11-11 10:12:21.998856,-40.455,73.335,29.7,12.963,35.115
573,1,2006-11-11 10:12:21.998856,-40.455,73.335,40.4,12.885,35.12
574,1,2006-11-11 10:12:21.998856,-40.455,73.335,50.0,12.806,35.125
575,1,2006-11-11 10:12:21.998856,-40.455,73.335,60.4,12.68,35.1
576,1,2006-11-11 10:12:21.998856,-40.455,73.335,70.3,12.644,35.095
577,1,2006-11-11 10:12:21.998856,-40.455,73.335,79.9,12.658,35.149
578,1,2006-11-11 10:12:21.998856,-40.455,73.335,90.2,12.635,35.18
579,1,2006-11-11 10:12:21.998856,-40.455,73.335,99.9,12.541,35.177
580,1,2006-11-11 10:12:21.998856,-40.455,73.335,110.1,12.457,35.166
581,1,2006-11-11 10:12:21.998856,-40.455,73.335,120.3,12.487,35.176
582,1,2006-11-11 10:12:21.998856,-40.455,73.335,129.9,12.506,35.181
583,1,2006-11-11 10:12:21.998856,-40.455,73.335,140.2,12.478,35.176
584,1,2006-11-11 10:12:21.998856,-40.455,73.335,150.3,12.464,35.173
585,1,2006-11-11 10:12:21.998856,-40.455,73.335,159.6,12.414,35.166
586,1,2006-11-11 10:12:21.998856,-40.455,73.335,170.2,12.387,35.162
587,1,2006-11-11 10:12:21.998856,-40.455,73.335,180.0,12.377,35.161
588,1,2006-11-11 10:12:21.998856,-40.455,73.335,189.8,12.349,35.157
589,1,2006-11-11 10:12:21.998856,-40.455,73.335,199.7,12.295,35.147
590,1,2006-11-11 10:12:21.998856,-40.455,73.335,209.9,12.278,35.143
591,1,2006-11-11 10:12:21.998856,-40.455,73.335,220.0,12.195,35.124
592,1,2006-11-11 10:12:21.998856,-40.455,73.335,229.9,12.138,35.112
593,1,2006-11-11 10:12:21.998856,-40.455,73.335,240.2,12.092,35.102
594,1,2006-11-11 10:12:21.998856,-40.455,73.335,250.2,12.09,35.102
595,1,2006-11-11 10:12:21.998856,-40.455,73.335,260.1,12.122,35.11
596,1,2006-11-11 10:12:21.998856,-40.455,73.335,270.1,12.145,35.116
597,1,2006-11-11 10:12:21.998856,-40.455,73.335,280.0,12.029,35.091
598,1,2006-11-11 10:12:21.998856,-40.455,73.335,290.0,12.104,35.111
599,1,2006-11-11 10:12:21.998856,-40.455,73.335,300.2,12.079,35.105
600,1,2006-11-11 10:12:21.998856,-40.455,73.335,310.0,12.05,35.097
601,1,2006-11-11 10:12:21.998856,-40.455,73.335,320.5,11.903,35.064
602,1,2006-11-11 10:12:21.998856,-40.455,73.335,330.1,11.921,35.07
603,1,2006-11-11 10:12:21.998856,-40.455,73.335,340.0,11.928,35.071
604,1,2006-11-11 10:12:21.998856,-40.455,73.335,350.4,11.886,35.061
605,1,2006-11-11 10:12:21.998856,-40.455,73.335,360.2,11.852,35.052
606,1,2006-11-11 10:12:21.998856,-40.455,73.335,380.0,11.699,35.017
607,1,2006-11-11 10:12:21.998856,-40.455,73.335,400.5,11.52,34.972
608,1,2006-11-11 10:12:21.998856,-40.455,73.335,450.4,10.802,34.829
609,1,2006-11-11 10:12:21.998856,-40.455,73.335,500.3,10.666,34.85
610,1,2006-11-11 10:12:21.998856,-40.455,73.335,550.3,10.221,34.801
611,1,2006-11-11 10:12:21.998856,-40.455,73.335,599.7,9.628,34.729
612,1,2006-11-11 10:12:21.998856,-40.455,73.335,650.0,9.088,34.673
613,1,2006-11-11 10:12:21.998856,-40.455,73.335,699.8,8.3,34.596
614,1,2006-11-11 10:12:21.998856,-40.455,73.335,749.7,7.665,34.538
615,1,2006-11-11 10:12:21.998856,-40.455,73.335,800.2,6.97,34.479
616,1,2006-11-11 10:12:21.998856,-40.455,73.335,849.8,6.259,34.424
617,1,2006-11-11 10:12:21.998856,-40.455,73.335,899.9,5.687,34.385
618,1,2006-11-11 10:12:21.998856,-40.455,73.335,950.3,5.252,34.362
619,1,2006-11-11 10:12:21.998856,-40.455,73.335,1000.4,4.911,34.35
620,1,2006-11-11 10:12:21.998856,-40.455,73.335,1050.0,4.621,34.35
621,1,2006-11-11 10:12:21.998856,-40.455,73.335,1099.6,4.313,34.353
622,1,2006-11-11 10:12:21.998856,-40.455,73.335,1150.0,4.03,34.364
623,1,2006-11-11 10:12:21.998856,-40.455,73.335,1200.2,3.792,34.384
624,1,2006-11-11 10:12:21.998856,-40.455,73.335,1249.9,3.624,34.402
625,1,2006-11-11 10:12:21.998856,-40.455,73.335,1300.3,3.481,34.411
626,1,2006-11-11 10:12:21.998856,-40.455,73.335,1349.8,3.354,34.432
627,1,2006-11-11 10:12:21.998856,-40.455,73.335,1400.2,3.175,34.461
628,1,2006-11-11 10:12:21.998856,-40.455,73.335,1449.9,3.084,34.481
629,1,2006-11-11 10:12:21.998856,-40.455,73.335,1499.6,3.027,34.507
630,1,2006-11-11 10:12:21.998856,-40.455,73.335,1549.9,2.975,34.528
631,1,2006-11-11 10:12:21.998856,-40.455,73.335,1600.4,2.887,34.554
632,1,2006-11-11 10:12:21.998856,-40.455,73.335,1650.2,2.826,34.573
633,1,2006-11-11 10:12:21.998856,-40.455,73.335,1700.2,2.756,34.597
634,1,2006-11-11 10:12:21.998856,-40.455,73.335,1750.1,2.716,34.612
635,1,2006-11-11 10:12:21.998856,-40.455,73.335,1800.3,2.669,34.629
636,1,2006-11-11 10:12:21.998856,-40.455,73.335,1850.4,2.635,34.646
637,1,2006-11-11 10:12:21.998856,-40.455,73.335,1900.3,2.601,34.661
638,1,2006-11-11 10:12:21.998856,-40.455,73.335,1950.1,2.563,34.673
639,1,2006-11-11 10:12:21.998856,-40.455,73.335,1998.6,2.529,34.685
640,1,2006-11-11 10:12:21.998856,-40.455,73.335,6.5,13.202,35.113
641,1,2006-11-11 10:12:21.998856,-40.455,73.335,10.5,13.207,35.114
642,1,2006-11-11 10:12:21.998856,-40.455,73.335,19.8,13.13,35.114
643,1,2006-11-11 10:12:21.998856,-40.455,73.335,29.7,12.963,35.115
644,1,2006-11-11 10:12:21.998856,-40.455,73.335,40.4,12.885,35.12
645,1,2006-11-11 10:12:21.998856,-40.455,73.335,50.0,12.806,35.125
646,1,2006-11-11 10:12:21.998856,-40.455,73.335,60.4,12.68,35.1
647,1,2006-11-11 10:12:21.998856,-40.455,73.335,70.3,12.644,35.095
648,1,2006-11-11 10:12:21.998856,-40.455,73.335,79.9,12.658,35.149
649,1,2006-11-11 10:12:21.998856,-40.455,73.335,90.2,12.635,35.18
650,1,2006-11-11 10:12:21.998856,-40.455,73.335,99.9,12.541,35.177
651,1,2006-11-11 10:12:21.998856,-40.455,73.335,110.1,12.457,35.166
652,1,2006-11-11 10:12:21.998856,-40.455,73.335,120.3,12.487,35.176
653,1,2006-11-11 10:12:21.998856,-40.455,73.335,129.9,12.506,35.181
654,1,2006-11-11 10:12:21.998856,-40.455,73.335,140.2,12.478,35.176
655,1,2006-11-11 10:12:21.998856,-40.455,73.335,150.3,12.464,35.173
656,1,2006-11-11 10:12:21.998856,-40.455,73.335,159.6,12.414,35.166
657,1,2006-11-11 10:12:21.998856,-40.455,73.335,170.2,12.387,35.162
658,1,2006-11-11 10:12:21.998856,-40.455,73.335,180.0,12.377,35.161
659,1,2006-11-11 10:12:21.998856,-40.455,73.335,189.8,12.349,35.157
660,1,2006-11-11 10:12:21.998856,-40.455,73.335,199.7,12.295,35.147
661,1,2006-11-11 10:12:21.998856,-40.455,73.335,209.9,12.278,35.143
662,1,2006-11-11 10:12:21.998856,-40.455,73.335,220.0,12.195,35.124
663,1,2006-11-11 10:12:21.998856,-40.455,73.335,229.9,12.138,35.112
664,1,2006-11-11 10:12:21.998856,-40.455,73.335,240.2,12.092,35.102
665,1,2006-11-11 10:12:21.998856,-40.455,73.335,250.2,12.09,35.102
666,1,2006-11-11 10:12:21.998856,-40.455,73.335,260.1,12.122,35.11
667,1,2006-11-11 10:12:21.998856,-40.455,73.335,270.1,12.145,35.116
668,1,2006-11-11 10:12:21.998856,-40.455,73.335,280.0,12.029,35.091
669,1,2006-11-11 10:12:21.998856,-40.455,73.335,290.0,12.104,35.111
670,1,2006-11-11 10:12:21.998856,-40.455,73.335,300.2,12.079,35.105
671,1,2006-11-11 10:12:21.998856,-40.455,73.335,310.0,12.05,35.097
672,1,2006-11-11 10:12:21.998856,-40.455,73.335,320.5,11.903,35.064
